8.097817199074073869e+03 3.849580552842882253e-02 4.742284469365193669e-03
8.097818587962963647e+03 4.271382093429565430e-02 5.899237343594832157e-03
8.097819976851851607e+03 4.431968265109591937e-02 4.943008792690811899e-03
8.097821365740741385e+03 4.480233192443847795e-02 4.045342882574621407e-03
8.097822754629629344e+03 5.659028462001255283e-02 4.744156257562717922e-03
8.097824143518519122e+03 5.270385742187500000e-02 6.015390176271972512e-03
8.097825532407407081e+03 5.722856521606445312e-02 3.328820823388559287e-03
8.097826921296296860e+03 6.235218048095703125e-02 3.042550015538928419e-03
8.097828310185184819e+03 6.200675964355469028e-02 4.960947797931830258e-03
8.097829699074074597e+03 6.585799323187933874e-02 3.559824475033554220e-03
8.097831087962962556e+03 6.702815161810980749e-02 4.494121551816728823e-03
8.097832476851852334e+03 7.632789611816406805e-02 5.783178169077566981e-03
8.097833865740740293e+03 7.305228710174560547e-02 4.090357593763868128e-03
8.097835254629630072e+03 7.328557968139648438e-02 5.957103169297695705e-03
8.097836643518518031e+03 8.175826072692871094e-02 3.032352226306198051e-03
8.097838032407407809e+03 9.375381469726562500e-02 3.547874973637247121e-03
8.097839421296295768e+03 9.043296178181965683e-02 4.636749261488738554e-03
8.097840810185185546e+03 1.030931472778320312e-01 4.576422854917676711e-03
8.097842199074073505e+03 1.030863655938042550e-01 5.809432669095462853e-03
8.097843587962963284e+03 9.924035602145725443e-02 6.511943071649007979e-03
8.097844976851851243e+03 1.109637532915387775e-01 2.557852806877463931e-03
8.097846365740741021e+03 1.060707304212782087e-01 3.547663275545768005e-03
8.097847754629628980e+03 1.106694698333740290e-01 5.999893727155216315e-03
8.097849143518518758e+03 1.099847157796223912e-01 5.227584493627256655e-03
8.097850532407406718e+03 1.144271426730685826e-01 6.725975108172165158e-03
8.097851921296296496e+03 1.251669406890869030e-01 4.022907594336069988e-03
8.097853310185184455e+03 1.123949686686197963e-01 6.480340670986506173e-03
8.097854699074074233e+03 1.193053381783621691e-01 2.440469955694907558e-03
8.098814421296281580e+03 -2.236127853393554688e-02 5.116499042337529363e-03
8.098815810185171358e+03 -2.183691660563151157e-02 3.976366494170279625e-03
8.098817199074059317e+03 -2.200847201877170062e-02 4.132842336143627976e-03
8.098818587962949096e+03 -2.343254089355468681e-02 5.431802131815388797e-03
8.098819976851837055e+03 -3.479486041598849749e-02 5.508047393624871703e-03
8.098821365740726833e+03 -2.740967273712158203e-02 4.199027894026405999e-03
8.098822754629614792e+03 -3.523916006088256836e-02 3.462725195694769682e-03
8.098824143518504570e+03 -4.100137948989868164e-02 5.424313161246772062e-03
8.098825532407392529e+03 -4.932153224945068359e-02 4.721580936909023848e-03
8.098826921296282308e+03 -3.858561515808105191e-02 5.583529990720158959e-03
8.098828310185170267e+03 -4.405963420867919922e-02 2.792817530711045812e-03
8.098829699074060045e+03 -4.335101445515950752e-02 4.082287959416328917e-03
8.098831087962948004e+03 -3.845445315043131279e-02 7.404168390303215996e-03
8.098832476851837782e+03 -2.799979845682780064e-02 3.453162400254028777e-03
8.098833865740725741e+03 -4.185179301670619717e-02 5.793841035273966135e-03
8.098835254629615520e+03 -4.522643770490374082e-02 4.682492767616882288e-03
8.098836643518503479e+03 -4.647451639175415039e-02 4.014079158934908895e-03
8.098838032407393257e+03 -4.476287629869249440e-02 5.518752103726966285e-03
8.098839421296281216e+03 -4.423511028289794922e-02 6.042597804679871593e-03
8.098840810185170994e+03 -5.204713344573974609e-02 5.209310158033357216e-03
8.098842199074058954e+03 -4.771582285563150810e-02 4.589596246581819673e-03
8.098843587962948732e+03 -5.362319946289062500e-02 3.178818614629620991e-03
8.098844976851836691e+03 -5.362075567245483398e-02 4.679342032907348251e-03
8.098846365740726469e+03 -5.499205589294433455e-02 3.584901397887360792e-03
8.098847754629614428e+03 -5.797079631260463467e-02 5.196421520727420931e-03
8.098849143518504206e+03 -5.705626805623372627e-02 3.269286516599375410e-03
8.098850532407392166e+03 -5.563998222351074219e-02 2.540487840425274205e-03
8.098851921296281944e+03 -6.114224025181361905e-02 2.779650937434784575e-03
8.098853310185169903e+03 -5.452400445938110352e-02 7.341770599585920043e-03
8.098854699074059681e+03 -5.568225043160574678e-02 3.425840602494764891e-03
8.099811643518489291e+03 5.447657903035482002e-02 4.137517561970929271e-03
8.099813032407379069e+03 4.430087407430013252e-02 3.540540480858399546e-03
8.099814421296267028e+03 5.888104438781738281e-02 2.372889156240490585e-03
8.099815810185156806e+03 5.096737543741861748e-02 5.754142434359611931e-03
8.099817199074044765e+03 6.033521228366427874e-02 3.371178996950696758e-03
8.099818587962934544e+03 5.401988029479980191e-02 3.686699283763757596e-03
8.099819976851822503e+03 4.626353581746419502e-02 5.024397144162771021e-03
8.099821365740712281e+03 4.649962319268120814e-02 3.163035369937218250e-03
8.099822754629600240e+03 3.803629875183105191e-02 4.266929108540684287e-03
8.099824143518490018e+03 5.196507771809896065e-02 4.349123288977888371e-03
8.099825532407377978e+03 4.090907838609483815e-02 4.516205320579541778e-03
8.099826921296267756e+03 3.522377014160156528e-02 4.590331336419661672e-03
8.099828310185155715e+03 3.802220026652017998e-02 4.517993897483932320e-03
8.099829699074045493e+03 3.672568003336588310e-02 3.665581637959698311e-03
8.099831087962933452e+03 3.670563697814941545e-02 4.440071049432749856e-03
8.099832476851823230e+03 3.375752766927083565e-02 4.141403328276065283e-03
8.099833865740711190e+03 2.783166037665472936e-02 2.850743056558382744e-03
8.099835254629600968e+03 2.835903167724609236e-02 3.582199060522864385e-03
8.099836643518488927e+03 2.891423967149522531e-02 4.296269498645528644e-03
8.099838032407378705e+03 2.380275726318359375e-02 2.324388458003910987e-03
8.099839421296266664e+03 2.811093330383300851e-02 4.017197656848759540e-03
8.099840810185156442e+03 1.581965552435980749e-02 1.611028589812001132e-03
8.099842199074044402e+03 1.604991488986545062e-02 3.553965732058856752e-03
8.099843587962934180e+03 2.052392959594726701e-02 5.221215095810463266e-03
8.099844976851822139e+03 2.477566401163737095e-02 3.869662630687352445e-03
8.099846365740711917e+03 1.049937142266167515e-02 6.104324772600187334e-03
8.099847754629599876e+03 1.447386741638183663e-02 3.835994218719876100e-03
8.099849143518489655e+03 6.106482611762152971e-03 3.809433727032374064e-03
8.099850532407377614e+03 3.628942701551649257e-03 6.530927832046996145e-03
8.099851921296267392e+03 2.262401580810547048e-03 4.022567159520274056e-03
8.099853310185155351e+03 -1.013591554429795968e-02 4.918813471179037805e-03
8.099854699074045129e+03 -7.247765858968098669e-03 3.806755464771542641e-03
8.100808865740697001e+03 -1.491753260294596296e-02 6.625490926358902286e-03
8.100810254629586780e+03 -1.526582241058349609e-02 2.244594820641434511e-03
8.100811643518474739e+03 -1.022893190383911133e-02 4.082550691547103330e-03
8.100813032407364517e+03 -8.687231275770399691e-03 3.359547803114244866e-03
8.100814421296252476e+03 -5.035161972045898438e-03 4.675021419959060273e-03
8.100815810185142254e+03 -1.196236080593533063e-02 5.323121595816419742e-03
8.100817199074030214e+03 -8.354822794596353588e-03 3.626198416904269101e-03
8.100818587962919992e+03 5.380842420789930074e-04 3.421177042996500963e-03
8.100819976851807951e+03 -4.016041755676269531e-03 3.045931145763573940e-03
8.100821365740697729e+03 6.937980651855468750e-03 6.562137010563198758e-03
8.100822754629585688e+03 -2.615118026733398524e-03 6.452535592737951298e-03
8.100824143518475466e+03 8.383433024088541088e-03 6.261008204173540252e-03
8.100825532407363426e+03 1.171329286363389718e-02 5.407067475703949966e-03
8.100826921296253204e+03 2.324628829956054688e-02 6.167502936071257019e-03
8.100828310185141163e+03 1.749033927917480538e-02 2.438401629268652573e-03
8.100829699074030941e+03 1.788383060031466937e-02 4.966957109429876761e-03
8.100831087962918900e+03 2.209609746932983398e-02 3.483014407380673021e-03
8.100832476851808678e+03 2.650372187296549595e-02 3.892707434851663383e-03
8.100833865740696638e+03 3.873133659362792969e-02 4.545161756414717140e-03
8.100835254629586416e+03 5.019256803724500560e-02 3.341055033653944975e-03
8.100836643518474375e+03 4.046964645385742188e-02 3.100681649828139746e-03
8.100838032407364153e+03 4.977210362752278877e-02 4.291651566696262458e-03
8.100839421296252112e+03 4.957183202107747627e-02 4.839062085612356491e-03
8.100840810185141891e+03 6.295431984795464564e-02 5.627033979187037044e-03
8.100842199074029850e+03 4.780350791083441686e-02 4.901442587330377687e-03
8.100843587962919628e+03 5.612363815307617326e-02 4.988169203231646552e-03
8.100844976851807587e+03 6.397708257039387558e-02 4.535208518647216094e-03
8.100846365740697365e+03 7.534053590562608815e-02 5.414640872158603228e-03
8.100847754629585324e+03 7.158926555088587773e-02 4.924967435313964276e-03
8.100849143518475103e+03 7.014502419365777064e-02 6.008927152852128369e-03
8.100850532407363062e+03 8.005952835083007812e-02 5.242328821302833126e-03
8.100851921296252840e+03 7.192378573947483256e-02 3.693477318156921946e-03
8.100853310185140799e+03 8.137067159016926621e-02 2.894194025294713913e-03
8.100854699074030577e+03 7.868093252182006836e-02 6.736470740750136188e-03
8.100856087962918537e+03 8.340930938720703125e-02 1.397848129272460764e-02
8.101806087962904712e+03 5.782604217529296875e-02 6.384055943056017417e-03
8.101807476851794490e+03 6.011152267456054688e-02 3.885789480893367398e-03
8.101808865740682450e+03 4.965825080871581754e-02 3.486467574373620319e-03
8.101810254629572228e+03 5.033265219794379186e-02 4.893031855774415684e-03
8.101811643518460187e+03 3.964567184448242188e-02 2.506657024323492682e-03
8.101813032407349965e+03 4.001522064208984375e-02 4.130555711659116350e-03
8.101814421296237924e+03 3.129196166992187500e-02 4.662282957482966408e-03
8.101815810185127702e+03 2.530495325724283970e-02 3.367898840844151930e-03
8.101817199074015662e+03 2.720822228325738001e-02 2.875404582238393156e-03
8.101818587962905440e+03 2.231878704494900251e-02 2.538093824323825725e-03
8.101819976851793399e+03 2.011408805847168108e-02 4.591355075063594318e-03
8.101821365740683177e+03 1.333210203382704032e-02 3.844517141092719525e-03
8.101822754629571136e+03 1.522911919487847203e-02 4.351525584765334430e-03
8.101824143518460914e+03 1.201921039157443499e-02 4.027331020180781838e-03
8.101825532407348874e+03 7.321071624755859202e-03 2.243911229589668366e-03
8.101826921296238652e+03 6.006081899007161169e-03 2.956615846592191427e-03
8.101828310185126611e+03 -4.278818766276041847e-04 2.463595994542273470e-03
8.101829699074016389e+03 -3.347396850585937500e-04 1.872847772145197357e-03
