8.097817002314814090e+03 -4.761748843722873360e-03 4.900308477401579127e-03
8.097818391203703868e+03 -1.492083072662353516e-03 6.342129520225029023e-03
8.097819780092591827e+03 1.055346594916449672e-02 5.694329574580321400e-03
8.097821168981481605e+03 6.779670715332031250e-03 3.821410763193659656e-03
8.097822557870369565e+03 8.635626898871527971e-03 4.965762265333939149e-03
8.097823946759259343e+03 3.015470504760742014e-03 3.356673966686454531e-03
8.097825335648147302e+03 -6.697177886962890625e-03 4.895763012926172310e-03
8.097826724537037080e+03 -1.698917812771267265e-03 3.755563383048501295e-03
8.097828113425925039e+03 -1.598262786865234462e-03 4.606428926417180034e-03
8.097829502314814818e+03 7.220904032389322555e-04 4.876891751716781222e-03
8.097830891203702777e+03 9.201579623752169368e-03 2.308956817425350961e-03
8.097832280092592555e+03 5.841255187988281250e-03 3.156638851253857139e-03
8.097833668981480514e+03 2.929740481906467110e-03 4.936409242932002749e-03
8.097835057870370292e+03 -3.607326083713107735e-03 3.838159820526227100e-03
8.097836446759258251e+03 4.293107986450194966e-03 4.189025167511649383e-03
8.097837835648148030e+03 5.196783277723524691e-03 3.244159684389611321e-03
8.097839224537035989e+03 7.592307196723090471e-03 3.442004311387060044e-03
8.097840613425925767e+03 -7.922172546386719184e-04 4.431081307470575818e-03
8.097842002314813726e+03 -6.559160020616319926e-04 4.798245812576287968e-03
8.097843391203703504e+03 1.780033111572265679e-04 3.262774631386515956e-03
8.097844780092591463e+03 -2.469751569959852382e-03 3.517307556790706322e-03
8.097846168981481242e+03 2.871831258138020978e-03 3.502796785665805712e-03
8.097847557870369201e+03 -4.413604736328125108e-04 3.497989863149122882e-03
8.097848946759258979e+03 7.171259986029731096e-03 5.212022019186630765e-03
8.097850335648146938e+03 -9.897020128038194926e-04 4.436659562306958723e-03
8.097851724537036716e+03 1.178531646728515556e-02 4.792475851981402996e-03
8.097853113425924676e+03 -1.067426469590928868e-03 3.372588834261150328e-03
8.097854502314814454e+03 -9.505569934844970703e-03 6.582167785525647880e-03
8.098814224537021801e+03 -4.319548606872558594e-03 4.257795520984847260e-03
8.098815613425911579e+03 -3.773901197645399366e-04 4.911649850800983187e-03
8.098817002314799538e+03 5.600240495469834684e-03 4.381282745602138422e-03
8.098818391203689316e+03 1.950263977050781250e-04 2.898498837074112069e-03
8.098819780092577275e+03 -3.305912017822265625e-03 4.262363140363716225e-03
8.098821168981467054e+03 8.776876661512587191e-03 5.415922890743296060e-03
8.098822557870355013e+03 1.868438720703125043e-03 4.548244691375227799e-03
8.098823946759244791e+03 2.712607383728027344e-03 3.754472806547015391e-03
8.098825335648132750e+03 -1.155366897583007778e-02 5.696699336959830211e-03
8.098826724537022528e+03 -3.596464792887369647e-03 4.892482699848574139e-03
8.098828113425910487e+03 -5.556530422634548515e-03 2.985435068923703809e-03
8.098829502314800266e+03 7.542610168457031033e-04 3.842090690545947942e-03
8.098830891203688225e+03 1.498275332980685860e-03 5.440733476285548008e-03
8.098832280092578003e+03 1.384947035047743116e-04 4.634766433142594073e-03
8.098833668981465962e+03 4.499912261962890842e-04 5.211788630385679605e-03
8.098835057870355740e+03 -9.633170233832465037e-04 3.566050551696825239e-03
8.098836446759243699e+03 -1.534991794162326485e-03 2.908051604026436979e-03
8.098837835648133478e+03 9.296417236328124566e-04 5.452036628410588705e-03
8.098839224537021437e+03 -6.978246900770399691e-03 2.900760463504404186e-03
8.098840613425911215e+03 -6.280040740966797222e-03 3.170803899875456952e-03
8.098842002314799174e+03 4.767047034369574846e-03 3.785738426145089999e-03
8.098843391203688952e+03 -3.757635752360025897e-03 2.311606859591875448e-03
8.098844780092576912e+03 -1.298952102661132769e-03 4.825498564975581189e-03
8.098846168981466690e+03 -2.615875667995876640e-03 4.143601707338250700e-03
8.098847557870354649e+03 -3.509839375813802228e-03 6.817436413629068132e-03
8.098848946759244427e+03 4.104185104370117361e-03 2.923025163908893938e-03
8.098850335648132386e+03 -4.689587487114800154e-03 3.375598769909973068e-03
8.098851724537022164e+03 7.356166839599609375e-03 4.544473366166603377e-03
8.098853113425910124e+03 -5.768669976128472029e-03 4.403768847465741425e-03
8.098854502314799902e+03 -1.840686798095703038e-03 3.227775364286430883e-03
8.099811446759229511e+03 -7.014572620391845703e-03 3.094282560862057600e-03
8.099812835648119290e+03 -4.458003573947482735e-03 4.072911473103837596e-03
8.099814224537007249e+03 -4.754066467285156250e-04 3.175218235027511392e-03
8.099815613425897027e+03 1.037650638156467110e-03 3.866843423859348244e-03
8.099817002314784986e+03 -9.503364562988281250e-03 2.704937458878800983e-03
8.099818391203674764e+03 -1.076569557189941372e-02 4.629514108348608235e-03
8.099819780092562723e+03 -3.289381663004557147e-03 5.108796987936918554e-03
8.099821168981452502e+03 -1.932832929823133632e-03 2.658760721773683385e-03
8.099822557870340461e+03 2.813720703125000087e-03 4.740835008838280469e-03
8.099823946759230239e+03 5.368550618489583044e-03 2.332551655228623077e-03
8.099825335648118198e+03 1.085609859890408063e-02 5.430843242605954725e-03
8.099826724537007976e+03 3.426790237426757812e-03 5.076008441810098831e-03
8.099828113425895936e+03 -4.305362701416015625e-03 5.319651108080639818e-03
8.099829502314785714e+03 9.380976359049478805e-04 3.936288077429713275e-03
8.099830891203673673e+03 1.731824874877929731e-03 3.485737274397418886e-03
8.099832280092563451e+03 -3.903177049424913134e-04 3.375118885941462421e-03
